ticker,ym,prox_52w_high,reversao,idio_vol_12m,hhi_posse,peer_ret,delta_breadth_w,dem_pct_w,EFIT
AALR3,202405,0.412422368342592,-0.112322761657758,0.217290010857036,,-0.0499031472040495,2.18905472636816,0.212633832042264,
AALR3,202406,0.430227764283298,0.023529389765298,0.217709876574445,,,,,
AALR3,202407,0.98596492519596,-0.0431727212378386,0.218174424515439,,0.108994244776717,,,
AALR3,202408,1,-0.0818093743703936,0.147314821310182,,,,,
AALR3,202409,0.962499976158144,-0.42348757347068,0.137632262510476,,-0.0584794249544366,,,
AALR3,202410,0.953750014305113,0.0375000238418579,0.138254869811429,,-0.0832646797202089,0.636363636363636,1.52307189335717,
AALR3,202411,0.75,0.00909086968287853,0.149153444592961,,,,,
AALR3,202412,0.534375011920929,0.213630418085565,0.125764677199178,,-0.186432206211111,,,
AALR3,202501,0.736874997615813,0.287499984105428,0.129244869109318,,0.0216707706469232,0.0625,2.27611909375952,
AALR3,202502,0.725000023841856,-0.378947333197625,0.123352104362315,,-0.0716955537842067,0.0588235294117647,-0.00703468692993714,
AALR3,202503,0.485000014305115,0.0161153164544573,0.2081227430803,,-0.154592148688706,0.333333333333333,-0.436916441918702,
AALR3,202504,0.365000009536743,0.331034485026574,0.225944878437983,,0.0236179312336081,1.45833333333333,-0.347580254719309,
AALR3,202505,0.380625009536743,0.247422682946313,0.224766473111626,,,,,
AALR3,202506,0.310624986886978,-0.0428082180595863,0.223767020940609,,-0.022331231742209,,,
AALR3,202507,0.306250005960464,0.183908100875877,0.226659444089844,,-0.0727426075774654,0.46551724137931,-0.0595138474812783,
AALR3,202508,0.410389631702116,0.0140844462332501,0.208148812965293,,,,,
AALR3,202509,0.428571419643567,-0.289795928297317,0.207433803966171,,-0.0155319617570403,,,
AALR3,202510,0.515833338101705,-0.0348100924392567,0.207141104190084,,-0.283817533997718,8.5,-0.53760174588103,
AALR3,202511,0.421543664654137,0.053516805301846,0.212720948157872,,,,,
AALR3,202512,0.428329110014786,0.197092125323281,0.206260196377343,,0.0595165312632872,,,
AALR3,202601,0.40431033646451,-0.0160966607485769,0.162245197951763,,,,,
AALR3,202602,0.695876280424483,0.0712871524589028,0.172736063409977,,,,,
AALR3,202603,0.607033647059132,-0.151385933792026,0.162014391470602,,0.0136434993389793,,,
AALR3,202604,0.454128447390498,0.264814822500462,0.152154329540876,,-0.0398843566919304,-0.444444444444444,-0.764838559639001,
AALR3,202605,0.542813451532564,0.251889166950477,0.177061724447268,,,,,
AALR3,202606,0.480122342999907,-0.195286167716792,0.172512464532664,,-0.0166444966930004,,,
AALR3,202607,0.496941898923062,0.115492916315279,0.173343171985226,,0.0137367445354444,-0.666666666666667,-0.469841156373157,
AALR3,202608,0.501529050538468,-0.0350318125544082,0.146077506290395,,,,,
AALR3,202608,0.501529050538468,-0.0350318125544082,0.144078996331766,,,,,
AALR3,202608,0.529886904857738,-0.00923076042762161,0.146077506290395,,,,,
AALR3,202608,0.529886904857738,-0.00923076042762161,0.144078996331766,,,,,
ABCB4,201512,,,,,,,,
ABCB4,201601,,,,,,,,
ABCB4,201602,,-0.211496693183446,,,,,,
ABCB4,201603,,-0.0931681855717235,,,,,,
ABCB4,201604,,-0.397726700874059,,,,,,
ABCB4,201605,,0.0365854753521127,,,,,,
ABCB4,201606,,-0.0261605284680579,,,,,,
ABCB4,201607,,-0.0748356736445637,,,,,,
ABCB4,201608,,-0.138996038242233,,,,,,
ABCB4,201609,,-0.0177303076587387,,,,,,
ABCB4,201610,,0.0592332871237683,,,,,,
ABCB4,201611,0.89726905190431,-0.139259261059914,0.126609804447035,,,,,
ABCB4,201612,0.905721732469453,0.10273094809569,0.121068053123772,,,,,
ABCB4,201701,1,-0.0094204525913415,0.0904457384797389,,0.0661909506193184,,,
ABCB4,201702,1,-0.248109286508542,0.0904672567344682,0.0816635535150802,0.0682332237168095,0.0880195599022005,0.543722698775159,0.00321949541969528
ABCB4,201703,1,-0.0996976528189872,0.0673225588366738,0.0580687939004423,-0.0238065656751703,0.0247191011235955,0.155162686977932,0.00488064469086804
ABCB4,201704,0.951414855521716,-0.0291207133741782,0.0596071927423114,0.0571842968321373,0.0178120537066775,-0.0526315789473684,0.0161274164884121,-0.0053390872084411
ABCB4,201705,0.926855272373539,0.0485851444782842,0.0569809055733121,0.0611956373865108,-0.00633058889522331,0.0671296296296296,0.00550926155274996,-0.00803156038116782
ABCB4,201706,0.896423012827469,0.0258137478153098,0.0574777260628799,0.0678788607471849,-0.0118144836118556,-0.0911062906724512,0.00271500380574942,-0.00638477683162186
ABCB4,201707,0.909915428998396,0.0328338851308873,0.0537736599655193,0.071597551251896,0.0512633697446768,0.00477326968973747,-0.149832888017177,-0.0118609859539532
ABCB4,201708,0.945489433654382,-0.0150513942389428,0.0563202571877804,0.0764684599375102,0.072354148671134,0.128266033254157,0.368881824271987,-0.0154093883575559
ABCB4,201709,0.980507526080081,-0.0390959461970495,0.0557616708568159,0.0507198366150261,0.0305035204301608,0.0105263157894737,0.124344144888956,-0.00928417234085034
ABCB4,201710,0.99773892889796,-0.0370370002870906,0.0543529723383605,0.0410704641159698,-0.00709872387691899,-0.0229166666666667,0.0664265709943439,-0.00505635480785626
ABCB4,201711,0.904357036375924,-0.0175739628300136,0.0546417604804636,0.0415256810529675,-0.0466003889231826,0.0149253731343284,-0.0561756942551303,-0.0123678869238749
ABCB4,201712,0.954938899168696,0.0935935141121344,0.053425751079566,0.0424321784845092,0.056844032219929,0,0.021318407639742,-0.00923459401166068
ABCB4,201801,1,-0.0559312978815003,0.0465085451630085,0.0426671454640185,0.0601843541890951,-0.0126050420168067,0.224378123658232,-0.00374779357816015
ABCB4,201802,0.993670868650374,-0.149774930768711,0.0455188232996085,0.0415629425376808,-0.00767660299867005,-0.334042553191489,-0.0426550430013746,-0.00387987581729394
ABCB4,201803,0.95727843459453,0.00632913134962643,0.0417109204169653,0.0537325851011295,-0.00433230361121722,0.523961661341853,0.0240283256879444,-0.0070816945420059
ABCB4,201804,0.989451384457727,0.0366242336411381,0.0396722125571717,0.0553604555599498,-0.0110309019603124,-0.050314465408805,0.0804484645074943,-0.00650077505037482
