ticker,ym,peer_ret,n_peers
CPFE3,201702,0.0644131243830251,59
CPLE3,201702,0.0723364314874956,57
CPLE6,201702,0.0694826250514223,60
CPRE3,201702,0.0440313348092133,53
CRDE3,201702,0.0610673015820561,56
CRIV3,201702,0.0265202710147969,52
CSAN3,201702,0.0528271904082789,58
CSMG3,201702,0.0574472928967896,61
CSNA3,201702,0.0326820488177822,59
CSRN3,201702,0.00776728092893554,6
CSRN5,201702,0.0112659642985346,7
CTAX3,201702,0.0575784783636689,57
CTIP3,201702,0.0520554512343162,60
CTKA4,201702,0.249248659860995,11
CTNM3,201702,0.136315379557837,5
CTNM4,201702,0.0255676235294105,53
CVCB3,201702,0.0575431363588608,61
CYRE3,201702,0.0796195178595948,59
DIRR3,201702,0.0662807380117925,59
DOHL4,201702,0.19822678001888,13
DTEX3,201702,0.0589468595781431,60
ECOR3,201702,0.068757617968902,60
EEEL3,201702,0.0213835724628382,5
EEEL4,201702,0.0205634943453647,6
EGIE3,201702,0.0362245600705119,58
ELET3,201702,0.0262368816329923,60
ELET6,201702,0.064179465915214,59
ELPL4,201702,0.0339883286963763,59
EMAE4,201702,0.0797737105709376,15
EMBR3,201702,0.0572671061405608,59
ENBR3,201702,0.033906137632429,58
ENEV3,201702,0.0349742295413908,56
ENGI11,201702,0.0501205964942957,60
ENGI3,201702,0.0229463165181834,36
ENGI4,201702,0.0429552890379174,50
ENMT3,201702,0.0466047288715525,50
ENMT4,201702,0.0497995854956419,50
EQTL3,201702,0.0364958409674852,60
ESTC3,201702,0.0467117901625231,60
ETER3,201702,0.0711452283401261,35
EUCA4,201702,0.0592422917438651,55
EVEN3,201702,0.0571428527686899,60
EZTC3,201702,0.0998915296778618,60
FESA4,201702,0.0542115165119041,56
FIBR3,201702,0.0544561981978875,59
FLRY3,201702,0.0795215910133411,60
FRAS3,201702,0.0156969004276775,7
GEPA3,201702,0.0822436141899726,37
GEPA4,201702,0.0525763069568842,37
GFSA3,201702,0.0679107475643949,60
GGBR3,201702,0.0570676877627072,58
GGBR4,201702,0.039832767094108,60
GOAU3,201702,0.0350283999455008,54
GOAU4,201702,0.0500232492091941,59
GOLL4,201702,0.0703689710722324,59
GPCP3,201702,0.0877452995597138,47
GRND3,201702,0.0621450809252919,60
GSHP3,201702,0.0620300211424609,38
GUAR3,201702,0.0476999404122078,57
GUAR4,201702,0.0587680457783454,59
HBOR3,201702,0.0633782927134559,58
HGTX3,201702,0.0802614772326043,59
HYPE3,201702,0.0532189602043895,58
IDNT3,201702,0.0852965749965586,52
IGBR3,201702,0.119308370715279,50
IGTA3,201702,0.0518232447717469,61
INEP3,201702,0.108363325056731,53
INEP4,201702,0.120710362664208,50
ITSA3,201702,0.0449690228505167,55
ITSA4,201702,0.0424351037640558,61
ITUB3,201702,0.0593668489561943,59
ITUB4,201702,0.0420734744681771,60
JBSS3,201702,0.0332693010952512,58
JHSF3,201702,0.118313913044543,50
JOPA3,201702,0.0296278934028355,52
JSLG3,201702,0.000625972031248459,55
KEPL3,201702,0.0365786179681763,5
KLBN11,201702,0.0555191807124478,58
KLBN3,201702,0.0322844651560838,51
KLBN4,201702,0.00709720492755981,51
KROT3,201702,0.0483587204080451,58
LAME3,201702,0.0506026968817285,58
LAME4,201702,0.06087527418157,57
LCAM3,201702,0.0550313716500564,46
LEVE3,201702,0.057506887873668,58
LIGT3,201702,0.0632866204684836,61
LINX3,201702,0.0698043551039038,60
LLIS3,201702,0.00826220105923849,50
LLISE3,201702,0.0263170566745775,35
LOGN3,201702,0.0490367217502941,37
LPSB3,201702,0.0486411917905618,57
LREN3,201702,0.0412044856282861,58
LUPA3,201702,0.0317042195007876,50
MAGG3,201702,0.0927783211062395,56
MDIA3,201702,0.0785112153237651,58
MEAL3,201702,0.0548618675272299,58
MGEL4,201702,0.0232572746636031,52
MGLU3,201702,0.0616470522650196,57
MILS3,201702,0.029952353557353,60
