sinal,horizonte,n_meses,n_min_grupo_mes,spread_pp,sharpe,t_fm,p_fm,pct_meses_positivo,sig_bonferroni
score_top3,1,24,38,0.421899179602267,0.254213616816466,0.359512344641763,0.722491663688649,62.5,FALSE
score_top5,1,24,38,-0.556684237565498,-0.41521584376483,-0.587203877564411,0.56278740912788,54.1666666666667,FALSE
score_all8,1,24,51,-0.224965831820026,-0.218035374430128,-0.308348583596183,0.76059251463333,45.8333333333333,FALSE
score_top3,3,22,37,0.0436626570265921,0.0244975813878922,0.0331698820026553,0.973852369351173,54.5454545454545,FALSE
score_top5,3,22,37,1.00877604512912,0.829636531789366,1.12333317435763,0.273974509108217,63.6363636363636,FALSE
score_all8,3,22,51,0.527919386446597,0.597449867014068,0.808950944077823,0.427613921125204,50,FALSE
score_top3,6,19,35,0.732105407041829,0.640425264958308,0.805850786433272,0.4308468740072,47.3684210526316,FALSE
score_top5,6,19,35,-0.0851797458486367,-0.083086487878466,-0.104548204548425,0.917890474787481,57.8947368421053,FALSE
score_all8,6,19,49,0.986214684915786,0.810523391171207,1.01988623487613,0.321295418398132,57.8947368421053,FALSE
