ticker,ym,deg_raw,deg_avg,eigen_cent,n_tickers_mes,deg_avg_delta,eigen_cent_delta
UNIP6,202009,9.11617655424853,0.0315438635095105,0.135972342629772,290,-0.0452815166497976,-0.109873617452001
UNIP6,202010,10.5158874506005,0.0363871538083063,0.167210548377207,290,0.00484329029879578,0.0312382057474351
UNIP6,202011,11.2378546344701,0.0388853101538757,0.184017201039926,290,0.00249815634556941,0.0168066526627192
UNIP6,202012,25.6438801612717,0.088733149346961,0.404490622112965,290,0.0498478391930853,0.220473421073039
UNIP6,202101,31.3900999184278,0.104286046240624,0.495994866209763,302,0.0155528968936628,0.0915042440967976
UNIP6,202102,37.0785246902319,0.114439891019234,0.515885982778932,325,0.0101538447786105,0.0198911165691689
UNIP6,202103,36.2940353970066,0.111673955067713,0.563274836436731,326,-0.00276593595152155,0.0473888536577991
UNIP6,202104,31.4964332436318,0.0940192037123337,0.440750446330826,336,-0.017654751355379,-0.122524390105905
UNIP6,202105,39.5566489733277,0.115325507210868,0.559286758397603,344,0.0213063034985342,0.118536312066777
UNIP6,202106,33.6766102256129,0.0976133629727909,0.504049202703715,346,-0.0177121442380769,-0.0552375556938884
UNIP6,202107,36.5220048410811,0.102589901238992,0.515996550959116,357,0.00497653826620091,0.0119473482554009
UNIP6,202108,38.3641828145984,0.108373397781351,0.566438588048711,355,0.00578349654235948,0.0504420370895957
UNIP6,202109,42.0075665724378,0.118665442295022,0.662038323651376,355,0.0102920445136706,0.0955997356026645
UNIP6,202110,41.0853328112779,0.115733331862755,0.709174772575114,356,-0.00293211043226729,0.0471364489237376
UNIP6,202111,41.0744624743144,0.115377703579535,0.688763317411232,357,-0.000355628283219722,-0.0204114551638812
UNIP6,202112,45.2933003038423,0.126165181904853,0.65854310145336,360,0.0107874783253184,-0.0302202159578728
UNIP6,202201,41.8149865853875,0.120852562385513,0.547032207807501,347,-0.00531261951934023,-0.111510893645858
UNIP6,202203,37.4069533371604,0.111996866278923,0.451808823472068,335,,
UNIP6,202205,32.8437250734031,0.0983345062077937,0.449900213747053,335,,
UNIP6,202206,31.9336741277958,0.0985607226166537,0.499596288113504,325,0.000226216408860044,0.0496960743664502
UNIP6,202208,35.6092970209648,0.110587878947096,0.55822753839489,323,,
UNIP6,202209,33.9742139166167,0.104858684927829,0.49376696145256,325,-0.0057291940192664,-0.0644605769423292
UNIP6,202210,34.2267475953646,0.105965162833946,0.555659849855762,324,0.00110647790611705,0.0618928884032012
UNIP6,202211,33.5022347638311,0.10404420734109,0.526626354791963,323,-0.00192095549285597,-0.0290334950637982
UNIP6,202301,14.527940519499,0.0396938265560083,0.201675047646102,367,,
UNIP6,202302,7.11692319125104,0.019445145331287,0.0824335483682461,367,-0.0202486812247213,-0.119241499277856
UNIP6,202303,4.31885348481356,0.0119305344884353,0.0443659594902427,363,-0.00751461084285175,-0.0380675888780034
UNIP6,202305,4.13796705951321,0.0114625126302305,0.0414683252285657,362,,
UNIP6,202306,4.39457093097247,0.0122411446545194,0.0499704537268225,360,0.000778632024288892,0.00850212849825688
UNIP6,202307,3.61836877440011,0.0101354867630255,0.0372603111158623,358,-0.00210565789149389,-0.0127101426109602
UNIP6,202308,4.41087799869584,0.0122524388852662,0.0572647179044038,361,0.00211695212224071,0.0200044067885414
UNIP6,202310,4.86089885452937,0.0136926728296602,0.0683427989427961,356,,
UNIP6,202311,4.52577603756759,0.0128939488249789,0.0575102279287181,352,-0.000798724004681301,-0.0108325710140781
UNIP6,202401,4.05440833658336,0.011420868553756,0.0454943873766675,356,,
UNIP6,202402,3.70813115668761,0.010474946770304,0.050189501779946,355,-0.000945921783451972,0.00469511440327853
UNIP6,202404,2.01016496393324,0.00582656511284998,0.0255665299398307,346,,
UNIP6,202405,1.60947153477495,0.00465165183460968,0.0201897128031609,347,-0.0011749132782403,-0.00537681713666983
UNIP6,202407,1.7585770855908,0.00509732488577044,0.0243814850864403,346,,
UNIP6,202409,1.49547030840749,0.0044244683680695,0.0185307058944657,339,,
UNIP6,202410,1.14350973195938,0.00340330277368863,0.0112087728603183,337,-0.00102116559438087,-0.00732193303414745
UNIP6,202412,1.70865226998427,0.00511572535923434,0.0169154128069279,335,,
UNIP6,202501,1.1112432259331,0.00332707552674582,0.0100293310574878,335,-0.00178864983248853,-0.00688608174944006
UNIP6,202502,0.960560854135592,0.00289325558474576,0.0109555388470212,333,-0.000433819942000055,0.000926207789533378
UNIP6,202503,1.26585866186407,0.00380137736295516,0.0121015421781527,334,0.000908121778209398,0.00114600333113147
UNIP6,202504,1.24170562615479,0.00374007718721322,0.0101970672414243,333,-6.1300175741939e-05,-0.00190447493672839
UNIP6,202506,1.16948495205281,0.00360952145695312,0.0095661710716712,325,,
UNIP6,202507,1.42732178719378,0.00446038058498058,0.0128293956299321,321,0.000850859128027455,0.00326322455826089
UNIP6,202509,2.76701545125124,0.00856661130418342,0.0516276180048253,324,,
UNIP6,202510,3.67945604344274,0.0115706164888137,0.081715478547153,319,0.00300400518463024,0.0300878605423277
UNIP6,202512,3.63802807741101,0.0116230928990767,0.0736797583778222,314,,
UNIP6,202603,3.36014322631942,0.0115867007804118,0.0722694493811146,291,,
UNIP6,202604,3.49767679374658,0.0125364759632494,0.0788878715517722,280,0.000949775182837583,0.00661842217065761
UNIP6,202606,5.01466205579763,0.0193616295590642,0.0227473024640538,260,,
UNIP6,202607,5.12659086944283,0.0199478243947192,0.0238014568346721,258,0.000586194835654974,0.00105415437061825
USIM3,201701,17.6971224481389,0.067034554727799,0.372030442254562,265,,
USIM3,201702,17.3675852576855,0.0638514163885494,0.353194943610393,273,-0.00318313833924956,-0.0188354986441692
USIM3,201703,17.1179177693784,0.0624741524429869,0.395044251226051,275,-0.00137726394556257,0.0418493076156577
USIM3,201704,16.1286966369417,0.0590794748605922,0.286944294211755,274,-0.00339467758239464,-0.108099957014296
USIM3,201705,16.3163697337718,0.0599866534329847,0.303721761682461,273,0.000907178572392447,0.0167774674707069
USIM3,201706,16.6049133136405,0.0610474754177958,0.302225916634936,273,0.00106082198481117,-0.00149584504752581
USIM3,201707,16.1862726077296,0.0599491578064058,0.239865731241368,271,-0.00109831761139003,-0.0623601853935676
USIM3,201708,15.5799362597533,0.0572791774255636,0.235846589237346,273,-0.00266998038084219,-0.00401914200402195
USIM3,201709,18.1682700862411,0.0639727819938066,0.237166920050768,285,0.00669360456824299,0.00132033081342159
USIM3,201710,15.2156490147959,0.0551291630970865,0.213454331888541,277,-0.00884361889672016,-0.0237125881622267
USIM3,201711,17.3429822008581,0.0619392221459219,0.248369877727799,281,0.00681005904883547,0.0349155458392582
USIM3,201712,14.0973800751541,0.0508930688633723,0.213316235463203,278,-0.0110461532825496,-0.0350536422645963
USIM3,201801,13.4960382378263,0.0476891810523897,0.185652310947919,284,-0.00320388781098256,-0.0276639245152838
USIM3,201802,14.0303820840507,0.0490572800141632,0.221405738426403,287,0.00136809896177347,0.0357534274784843
USIM3,201803,16.5616814607612,0.0579079771355285,0.242300335891079,287,0.00885069712136528,0.0208945974646756
USIM3,201804,14.9408561441757,0.0516984641666979,0.193493684140358,290,-0.00620951296883059,-0.0488066517507211
USIM3,201805,15.1197625588187,0.0532386005592208,0.173357232184069,285,0.00154013639252288,-0.0201364519562887
USIM3,201806,14.1089803629796,0.05038921558207,0.154331473984165,281,-0.0028493849771508,-0.0190257581999041
USIM3,201807,14.0272687747054,0.0506399594754706,0.158079730970044,278,0.000250743893400594,0.00374825698587841
USIM3,201808,14.4096300219126,0.0510979788011086,0.163018688936822,283,0.000458019325638028,0.00493895796677851
USIM3,201809,14.1013848932888,0.0505425981838308,0.126671725968138,280,-0.000555380617277786,-0.0363469629686841
USIM3,201810,13.5754328694379,0.0490087829221584,0.125340390979534,278,-0.00153381526167244,-0.00133133498860438
USIM3,201811,12.4321572475942,0.0448814341068384,0.117405866748949,278,-0.00412734881532002,-0.00793452423058416
USIM3,201812,12.6910137225888,0.045651128498521,0.107813698141178,279,0.000769694391682618,-0.009592168607771
USIM3,201901,12.5485981448521,0.0453017983568669,0.11073299227226,278,-0.000349330141654114,0.00291929413108204
USIM3,201902,11.9833299403776,0.0435757452377367,0.0891243163528938,276,-0.00172605311913019,-0.0216086759193667
USIM3,201903,12.7563105795108,0.0462185165924306,0.0981910932793277,277,0.00264277135469388,0.00906677692643389
