ticker,ym,retorno,pred,media_ingenua,refit_em,melhor_iter,quintil
PETR4,202012,0.09527347752462,0.06035515666008,0.0223411700505786,202007,92,1
PFRM3,202012,0.0715420942957221,0.0653432682156563,0.0223411700505786,202007,92,4
PNVL3,202012,0.0338326521253478,0.0757537186145783,0.0223411700505786,202007,92,5
POMO4,202012,0.264924821419696,0.0658158212900162,0.0223411700505786,202007,92,4
POSI3,202012,-0.132301089674835,0.0649027228355408,0.0223411700505786,202007,92,4
PRIO3,202012,-0.0121641842927127,0.077978253364563,0.0223411700505786,202007,92,5
PSSA3,202012,0.00602088058630201,0.0617877095937729,0.0223411700505786,202007,92,2
PTBL3,202012,0.290251079597852,0.0629581809043884,0.0223411700505786,202007,92,3
PTNT4,202012,0.0210526315789474,0.0904651433229446,0.0223411700505786,202007,92,5
QUAL3,202012,-0.0106091638139996,0.0628277957439423,0.0223411700505786,202007,92,3
RADL3,202012,-0.122087459456691,0.0628277957439423,0.0223411700505786,202007,92,3
RAIL3,202012,-0.0735365327570743,0.0624098926782608,0.0223411700505786,202007,92,2
RANI3,202012,0.10357133074985,0.0634344816207886,0.0223411700505786,202007,92,3
RAPT3,202012,0.025457528973563,0.0640160441398621,0.0223411700505786,202007,92,4
RAPT4,202012,-0.0800001768067857,0.0630305707454681,0.0223411700505786,202007,92,3
RDNI3,202012,0.0762331838565022,0.0634383857250214,0.0223411700505786,202007,92,3
RENT3,202012,0.0230702676210715,0.063915491104126,0.0223411700505786,202007,92,3
ROMI3,202012,-0.118768787858283,0.0733848959207535,0.0223411700505786,202007,92,5
RPAD3,202012,0.0123119677605235,0.0682780966162682,0.0223411700505786,202007,92,4
SANB11,202012,-0.0172288686535886,0.0627778619527817,0.0223411700505786,202007,92,2
SAPR11,202012,0.0307693969199496,0.0598371140658855,0.0223411700505786,202007,92,1
SAPR4,202012,0.0320198753547791,0.0604592971503735,0.0223411700505786,202007,92,1
SBSP3,202012,-0.0651673786032004,0.0614447705447674,0.0223411700505786,202007,92,1
SCAR3,202012,0.0226243059585318,0.0633550211787224,0.0223411700505786,202007,92,3
