ticker,ym,peer_ret,n_peers
ALUP3,201703,-0.00991621924051593,23
ALUP4,201703,-0.0287519941705014,23
AMAR3,201703,-0.00694849273639352,52
ANIM3,201703,-0.00637632848994844,51
ARZZ3,201703,-0.00949833343604607,52
BBAS3,201703,-0.00990604479234067,54
BBDC3,201703,-0.00465972065710055,54
BBDC4,201703,-0.0169015387785736,54
BBRK3,201703,-0.0652520815803935,51
BBSE3,201703,-0.00131342569663729,54
BBTG11,201703,-0.00119581679973566,53
BEEF3,201703,0.00168761968422643,53
BPAC11,201703,-0.0816277026673825,52
BPHA3,201703,-0.0740485903412349,37
BRAP3,201703,-0.00739229088722932,52
BRAP4,201703,-0.0437934761355844,54
BRFS3,201703,-0.00126272766399562,54
BRGE3,201703,0.00365537907908575,48
BRIV3,201703,0.003001257367759,48
BRKM3,201703,-0.00184482646205877,42
BRKM5,201703,-0.00655045944980269,54
BRML3,201703,-0.015288149707059,54
BRPR3,201703,0.00104284400505955,50
BRSR6,201703,-0.00964039157160838,52
BTOW3,201703,0.00140110602001626,53
BVMF3,201703,-0.0398299546444568,54
CAMB4,201703,0.0338591077924971,43
CCPR3,201703,0.00280190916753099,48
CCRO3,201703,-0.0150177211136191,54
CELP3,201703,-0.0280790345106748,48
CESP3,201703,-0.0188337929728723,47
CESP6,201703,-0.0032150816321498,54
CGAS3,201703,-0.00271934809887953,52
CGAS5,201703,-0.00359026393838598,52
CGRA3,201703,-0.00112733075586999,48
CGRA4,201703,-0.00406611757552536,51
CIEL3,201703,-0.0186160281300791,54
CLSC4,201703,-0.0463596631421673,51
CMIG3,201703,0.00142584878891608,52
CMIG4,201703,9.22751478416785e-05,54
COCE5,201703,-0.0154015789047118,47
CPFE3,201703,-0.0398375409847005,54
CPLE3,201703,-0.000264812790231004,54
CPLE6,201703,-0.00675156634536515,54
CPRE3,201703,-0.0271286938368397,46
CRDE3,201703,-0.0152209077118007,51
CRIV3,201703,-0.00182839333975311,48
CSAN3,201703,-0.00320731136166491,54
CSMG3,201703,0.00183172915511667,53
CSNA3,201703,-0.0122850773803131,54
CTAX3,201703,-0.0128417610804796,52
CTNM4,201703,0.00276267194113524,48
CVCB3,201703,-0.00837947410080061,53
CYRE3,201703,-0.000995258375303986,54
DIRR3,201703,-0.00463758851418352,53
DTEX3,201703,-0.0149063953234905,53
ECOR3,201703,0.00233807867866264,54
EGIE3,201703,-0.013180897936743,54
ELET3,201703,-0.0212115781512652,54
ELET6,201703,-0.000896961123154878,53
ELPL4,201703,-0.0248001149986046,53
EMBR3,201703,-0.0214498230786642,54
ENBR3,201703,-0.0200424622294245,54
ENEV3,201703,-0.0124204279175125,42
ENGI11,201703,0.00172186787208753,53
ENGI3,201703,-0.053722247793201,36
ENGI4,201703,-0.0176106365075587,49
ENMT3,201703,-0.021159730298804,49
ENMT4,201703,-0.0241054027094138,49
EQTL3,201703,-0.0255024883219475,54
ESTC3,201703,-0.0142607913381682,54
EUCA4,201703,-0.00355484044239382,52
EVEN3,201703,-0.0171113112766513,53
EZTC3,201703,0.00526012493163751,53
FESA4,201703,0.0153371980259043,42
FIBR3,201703,-0.00259356317318385,54
FLRY3,201703,-0.00734781872766933,53
FRAS3,201703,0.00422116842155241,37
GFSA3,201703,0.00298590157260551,53
