ticker,ym,peer_ret,n_peers
NATU3,201703,-0.020247593416529,51
ODPV3,201703,-0.0229265335738452,46
OFSA3,201703,-0.00977950616105546,41
OIBR3,201703,0.0154480354940789,38
OIBR4,201703,-0.0343880917768614,33
PARC3,201703,-0.0120332869007564,50
PARD3,201703,-0.00295120991967858,47
PCAR4,201703,-0.0106897740062653,48
PDGR3,201703,0.00671479509367364,24
PETR3,201703,-0.00715504639792484,48
PETR4,201703,-0.0271770392519713,52
PFRM3,201703,-0.0027660424373652,35
PMAM3,201703,0.0120040061214476,43
PNVL3,201703,-0.0242845941140438,17
PNVL4,201703,0.00528971351117984,42
POMO3,201703,-0.0198579413540794,40
POMO4,201703,-0.0208258720966427,47
PRML3,201703,-0.034035800473283,36
PSSA3,201703,-0.0269147307243898,42
PTBL3,201703,-0.035821564636564,34
QGEP3,201703,-0.0165756963018657,50
QUAL3,201703,-0.0185329741237804,51
RADL3,201703,-0.00765587351382465,47
RAIL3,201703,0.0117957294723356,48
RAPT3,201703,-0.000805552484027677,37
RAPT4,201703,-0.0302714733606715,46
RDNI3,201703,-0.0203142466027897,29
REDE3,201703,0.000754184062159743,33
REDE4,201703,0.0090366795847699,33
RENT3,201703,-0.0175224304127342,48
RLOG3,201703,-0.00807935806174314,49
RNEW11,201703,-0.0408611243155318,35
RSID3,201703,0.0110861709219243,42
SANB11,201703,-0.0135332985181277,45
SANB4,201703,0.0159855731430633,35
SAPR4,201703,-0.0218235858386783,51
SBSP3,201703,-0.0129709173210404,48
SCAR3,201703,-0.0617127135867471,45
SEDU3,201703,-0.022088180345109,35
SEER3,201703,-0.0104256799657888,51
SLCE3,201703,-0.0135846873269896,45
SMLE3,201703,0.0039074534910496,51
SMTO3,201703,-0.0032210881577557,50
SNSL3,201703,-0.0147345132581491,27
SSBR3,201703,-0.0275571678896033,40
STBP3,201703,-0.0119892545744633,47
SULA11,201703,-0.023770458902791,49
SUZB5,201703,-0.0166507812676978,48
TAEE11,201703,-0.0200180074431669,47
TCSA3,201703,-0.00847305896349852,49
TECN3,201703,-0.00176099875618177,45
TESA3,201703,0.015065899975168,36
TGMA3,201703,0.00782895894380512,45
TIET11,201703,-0.0152957210202579,50
TIET3,201703,-0.0693962012448547,29
TIET4,201703,-0.0656343661386388,30
TIMP3,201703,0.00280389976404759,48
TOTS3,201703,-0.0334378237448854,49
TRIS3,201703,-0.0824844791070338,5
TRPL4,201703,-0.0242225534331499,51
TUPY3,201703,-0.00770004835633423,49
UCAS3,201703,-0.00384401719532308,29
UGPA3,201703,-0.00629018507725919,48
UNIP6,201703,0.017810951285908,23
USIM3,201703,-0.0241956943673481,41
USIM5,201703,-0.01454074202957,48
VALE3,201703,-0.00654235455771559,48
VALE5,201703,-0.0187647121222061,51
VIVT3,201703,-0.0113976264164224,42
VIVT4,201703,-0.00298697591091959,46
VLID3,201703,0.00485109787971724,49
VULC3,201703,0.00052552089614831,23
VVAR11,201703,-0.0183981158538769,45
WEGE3,201703,-0.014043200399188,48
AALR3,201704,0.0363812365607191,50
ABCB4,201704,-0.000641496923270177,47
ABEV3,201704,0.0143240672812909,46
AGRO3,201704,0.00580938886613976,35
ALPA4,201704,0.0376919683493904,51
ALSC3,201704,0.041919335656355,51
ALUP11,201704,0.0414715163278021,52
ALUP3,201704,0.0143425799454696,37
ALUP4,201704,0.0201404462783235,37
