sinal,horizonte,n_meses,n_min_grupo_mes,spread_pp,sharpe,t_fm,p_fm,sig_bonferroni
CIO|rede BAIXO-beta(conservador),1,62,17,0.0606657385160694,0.0617862116718461,0.140441930191511,0.888773558413582,FALSE
CIO|rede ALTO-beta(agressivo),1,62,14,0.702140749885571,0.695258496223746,1.5803436163121,0.119200071403307,FALSE
CIO|rede COMPLETA(baseline),1,62,17,0.854108170826877,0.726704403417546,1.6518211156347,0.103710146095888,FALSE
CIO|rede BAIXO-beta(conservador),3,60,16,0.198689666735828,0.195983462665547,0.438232344985955,0.66281825301657,FALSE
CIO|rede ALTO-beta(agressivo),3,60,14,-1.16123076701062,-0.413904312476646,-0.925518178878096,0.358466700501827,FALSE
CIO|rede COMPLETA(baseline),3,60,17,0.42832685340159,0.306146480598447,0.684564341690448,0.496299313177899,FALSE
CIO|rede BAIXO-beta(conservador),6,58,16,2.04754647703621,0.795062746090607,1.7479329857679,0.0858604543444343,FALSE
CIO|rede ALTO-beta(agressivo),6,58,13,0.00673546799888562,0.00471020594004812,0.0103553139332122,0.991773961637918,FALSE
CIO|rede COMPLETA(baseline),6,58,16,0.363473064730591,0.292202652805872,0.642402952320023,0.523187130643295,FALSE
